timestamp,battery_id,state,speed_kph,voltage_V,current_A,soc_percent,state_of_health,ambient_temp_C
2024-01-15 09:02:00,KF-B101,in_use,21.34,46.69,25.04,8.2,66.72,25.12
2024-01-15 09:02:30,KF-B101,in_use,27.56,44.65,33.62,7.95,66.27,25.31
2024-01-15 09:03:00,KF-B101,in_use,33.44,45.67,34.68,7.7,68.63,26.93
2024-01-15 09:03:30,KF-B101,in_use,42.44,48.87,30.95,7.47,64.76,24.08
2024-01-15 09:04:00,KF-B101,in_use,41.83,46.65,28.28,7.16,66.65,29.97
2024-01-15 09:04:30,KF-B101,in_use,28.12,43.98,24.51,6.94,66.4,24.3
2024-01-15 09:05:00,KF-B101,in_use,44.06,48.32,26.16,6.72,74.77,24.08
2024-01-15 09:05:30,KF-B101,in_use,34.72,42.07,28.74,6.47,66.09,26.26
2024-01-15 09:06:00,KF-B101,in_use,36.12,45.47,28.63,6.3,74.35,24.58
2024-01-15 09:06:30,KF-B101,in_use,,46.83,31.29,6.03,67.63,27.17
2024-01-15 09:07:00,KF-B101,in_use,34.65,44.55,29.77,5.8,64.99,
2024-01-15 09:07:30,KF-B101,in_use,46.1,46.14,,5.67,71.48,26.95
2024-01-15 09:08:00,KF-B101,in_use,33.93,46.6,28.89,5.4,66.93,29.26
2024-01-15 09:08:30,KF-B101,in_use,32.2,47.9,32.4,5.13,67.41,27.25
2024-01-15 09:09:00,KF-B101,in_use,37.4,43.16,24.63,4.89,68.13,25.62
2024-01-15 09:09:30,KF-B101,in_use,32.51,45.56,30.82,4.63,72.07,29.86
2024-01-15 09:10:00,KF-B101,in_use,41.95,47.69,25.07,4.4,69.06,25.98
2024-01-15 09:10:30,KF-B101,in_use,37.4,42.27,27.75,4.14,68.03,27.19
2024-01-15 09:11:00,KF-B101,in_use,36.03,44.06,38.5,3.94,67.98,26.38
2024-01-15 09:11:30,KF-B101,in_use,27.35,47.49,31.07,3.68,66.67,30.61
2024-01-15 09:12:00,KF-B101,in_use,,42.86,32.61,3.42,66.78,28.07
2024-01-15 09:12:30,KF-B101,in_use,49.44,45.19,34.15,3.14,67.15,26.87
2024-01-15 09:13:00,KF-B101,in_use,42.82,46.11,30.71,2.96,67.24,29.36
2024-01-15 09:13:30,KF-B101,in_use,46.84,47.24,24.64,2.68,68.44,25.85
2024-01-15 09:14:00,KF-B101,in_use,47.71,46.01,29.3,2.4,69.17,27.87
2024-01-15 09:14:30,KF-B101,in_use,38.82,45.36,25.93,2.1,67.28,26.73
2024-01-15 09:15:00,KF-B101,in_use,41.92,45.79,25.85,1.8,68.47,25.83
2024-01-15 09:15:30,KF-B101,in_use,42.37,45.3,27.39,1.56,64.34,27.96
2024-01-15 09:16:00,KF-B101,in_use,20.49,45.82,17.42,1.23,64.82,28.2
2024-01-15 09:16:30,KF-B101,in_use,,47.08,28.08,0.96,,25.4
2024-01-15 09:17:00,KF-B101,in_use,17.73,47.48,32.52,0.78,71.21,24.31
2024-01-15 09:17:30,KF-B101,in_use,21.42,47.47,28.31,0.55,73.23,24.04
2024-01-15 09:18:00,KF-B101,in_use,35.07,,33.99,0.31,68.51,27.49
2024-01-15 09:18:30,KF-B101,in_use,34.71,47.65,33.6,0.07,73.25,28.29
2024-01-15 09:19:00,KF-B101,in_use,36.44,49.34,26.58,0.0,67.21,26.73
2024-01-15 09:19:30,KF-B101,in_use,32.25,47.94,28.04,0.0,69.97,26.11
2024-01-15 09:20:00,KF-B101,in_use,,44.84,30.46,0.0,65.09,24.78
2024-01-15 09:20:30,KF-B101,in_use,42.88,44.88,30.05,0.0,66.52,24.47
2024-01-15 09:21:00,KF-B101,in_use,26.54,46.87,29.46,0.0,62.93,28.66
2024-01-15 09:21:30,KF-B101,in_use,33.89,46.31,26.43,0.0,69.74,
2024-01-15 09:22:00,KF-B101,in_use,31.2,49.14,27.77,0.0,69.43,26.77
2024-01-15 09:22:30,KF-B101,in_use,37.44,,22.78,0.0,,28.81
2024-01-15 09:23:00,KF-B101,in_use,28.08,47.51,26.24,,67.6,29.59
2024-01-15 09:23:30,KF-B101,in_use,30.7,45.4,24.8,0.0,67.64,28.2
2024-01-15 09:24:00,KF-B101,in_use,48.8,45.89,27.1,0.0,62.22,27.04
2024-01-15 09:24:30,KF-B101,in_use,33.57,43.74,34.77,0.0,69.33,29.58
2024-01-15 09:25:00,KF-B101,in_use,50.53,45.07,22.21,0.0,65.07,28.36
2024-01-15 09:25:30,KF-B101,in_use,26.72,47.5,35.41,0.0,71.12,29.92
2024-01-15 09:26:00,KF-B101,in_use,28.7,44.02,32.65,0.0,69.16,27.8
2024-01-15 09:26:30,KF-B101,in_use,25.9,47.31,24.05,0.0,65.11,24.11
2024-01-15 09:27:00,KF-B101,in_use,44.67,46.9,29.09,0.0,65.26,25.26
2024-01-15 09:27:30,KF-B101,in_use,40.73,43.86,20.89,0.0,65.72,28.45
2024-01-15 09:28:00,KF-B101,in_use,36.23,,,0.0,72.6,27.25
2024-01-15 09:28:30,KF-B101,in_use,30.41,47.78,19.49,0.0,68.86,27.24
2024-01-15 09:29:00,KF-B101,in_use,31.36,47.59,26.67,0.0,68.67,26.67
2024-01-15 09:29:30,KF-B101,in_use,54.99,44.65,23.36,0.0,65.44,29.85
2024-01-15 09:30:00,KF-B101,in_use,32.88,42.81,39.4,0.0,68.92,27.88
2024-01-15 09:30:30,KF-B101,in_use,23.2,50.24,36.73,0.0,72.6,30.82
2024-01-15 09:31:00,KF-B101,in_use,36.95,44.52,28.54,0.0,63.91,30.74
2024-01-15 09:31:30,KF-B101,in_use,24.73,46.41,31.69,0.0,74.32,22.84
2024-01-15 09:32:00,KF-B101,in_use,42.76,49.01,35.96,0.0,68.71,28.98
2024-01-15 09:32:30,KF-B101,in_use,37.23,,25.59,0.0,69.76,26.54
2024-01-15 09:33:00,KF-B101,in_use,40.99,50.04,26.96,0.0,65.74,27.41
2024-01-15 09:33:30,KF-B101,in_use,33.18,45.72,,0.0,71.04,29.74
2024-01-15 09:34:00,KF-B101,in_use,28.77,46.42,21.07,0.0,68.4,25.94
2024-01-15 09:34:30,KF-B101,in_use,24.97,45.33,33.89,0.0,73.09,27.08
2024-01-15 09:35:00,KF-B101,in_use,37.42,48.95,26.86,0.0,65.54,24.31
2024-01-15 09:35:30,KF-B101,in_use,48.95,45.36,37.71,0.0,65.74,28.32
2024-01-15 09:36:00,KF-B101,in_use,27.36,47.78,28.75,0.0,68.1,26.01
2024-01-15 09:36:30,KF-B101,in_use,33.3,47.03,36.78,0.0,65.06,28.11
2024-01-15 09:37:00,KF-B101,in_use,34.67,44.84,23.13,0.0,69.51,28.25
2024-01-15 09:37:30,KF-B101,in_use,23.29,48.15,31.25,0.0,72.51,30.56
2024-01-15 09:38:00,KF-B101,in_use,32.21,42.9,29.42,0.0,66.62,26.55
2024-01-15 09:38:30,KF-B101,in_use,36.12,45.19,29.54,0.0,67.15,30.96
2024-01-15 09:39:00,KF-B101,in_use,47.84,44.39,24.7,,66.44,25.39
2024-01-15 09:39:30,KF-B101,in_use,38.51,47.13,24.02,0.0,71.44,26.13
2024-01-15 09:40:00,KF-B101,in_use,40.47,45.43,21.64,0.0,69.01,30.89
2024-01-15 09:40:30,KF-B101,in_use,36.3,46.16,26.99,0.0,67.21,28.59
2024-01-15 09:41:00,KF-B101,in_use,40.49,45.94,31.51,,70.2,29.15
2024-01-15 09:41:30,KF-B101,in_use,23.1,44.97,29.66,0.0,70.96,28.13
2024-01-15 09:42:00,KF-B101,in_use,19.6,45.31,32.56,0.0,64.31,25.36
2024-01-15 09:42:30,KF-B101,in_use,38.29,46.65,19.17,0.0,68.38,29.88
2024-01-15 09:43:00,KF-B101,in_use,45.29,46.85,31.1,0.0,72.98,
2024-01-15 09:43:30,KF-B101,in_use,26.16,48.08,33.97,0.0,71.49,24.93
2024-01-15 09:44:00,KF-B101,in_use,15.72,46.89,,0.0,68.32,26.35
2024-01-15 09:44:30,KF-B101,in_use,40.02,48.77,19.8,0.0,,27.17
2024-01-15 09:45:00,KF-B101,in_use,29.22,42.93,27.73,0.0,68.22,29.42
2024-01-15 09:45:30,KF-B101,in_use,21.4,45.8,24.77,0.0,74.18,
2024-01-15 09:46:00,KF-B101,in_use,,46.78,27.71,0.0,66.41,29.09
2024-01-15 09:46:30,KF-B101,in_use,23.35,45.06,38.91,0.0,,30.1
2024-01-15 09:47:00,KF-B101,in_use,34.41,46.48,19.88,0.0,,24.59
2024-01-15 09:47:30,KF-B101,in_use,32.87,47.79,27.5,0.0,65.74,27.31
2024-01-15 09:48:00,KF-B101,in_use,41.32,48.04,29.86,0.0,64.68,25.7
2024-01-15 09:48:30,KF-B101,in_use,25.67,45.89,23.43,0.0,69.64,26.01
2024-01-15 09:49:00,KF-B101,in_use,35.95,,31.58,0.0,73.01,27.26
2024-01-15 09:49:30,KF-B101,in_use,31.77,41.98,,,68.1,30.83
2024-01-15 09:50:00,KF-B101,in_use,36.51,,24.16,0.0,69.26,24.26
2024-01-15 09:50:30,KF-B101,in_use,22.03,45.95,37.24,0.0,69.88,26.92
2024-01-15 09:51:00,KF-B101,in_use,39.53,50.02,25.71,0.0,,25.44
2024-01-15 09:51:30,KF-B101,in_use,47.98,49.35,33.33,0.0,60.0,28.8
2024-01-15 09:52:00,KF-B101,in_use,38.49,48.44,20.55,0.0,71.25,26.57
2024-01-15 09:52:30,KF-B101,in_use,17.05,46.95,25.66,,65.22,28.56
2024-01-15 09:53:00,KF-B101,in_use,37.79,44.72,29.51,0.0,68.73,29.63
2024-01-15 09:53:30,KF-B101,in_use,49.5,50.43,27.78,0.0,68.79,27.12
2024-01-15 09:54:00,KF-B101,in_use,33.06,48.1,24.61,0.0,67.69,29.35
2024-01-15 09:54:30,KF-B101,in_use,24.54,46.86,27.94,0.0,69.17,26.77
2024-01-15 09:55:00,KF-B101,in_use,37.02,48.43,23.45,0.0,73.35,28.42
2024-01-15 09:55:30,KF-B101,in_use,33.47,47.65,34.33,0.0,62.87,26.17
2024-01-15 09:56:00,KF-B101,in_use,30.18,44.23,,0.0,67.47,25.79
2024-01-15 09:56:30,KF-B101,in_use,36.6,47.43,31.12,0.0,72.69,28.85
2024-01-15 09:57:00,KF-B101,in_use,48.7,47.1,32.17,0.0,71.45,27.45
2024-01-15 09:57:30,KF-B101,in_use,37.45,46.5,31.06,0.0,70.12,30.43
2024-01-15 09:58:00,KF-B101,in_use,31.76,46.65,31.23,0.0,72.96,
2024-01-15 09:58:30,KF-B101,in_use,35.13,47.48,25.92,0.0,65.28,24.69
2024-01-15 09:59:00,KF-B101,in_use,41.41,46.18,23.04,0.0,59.88,25.4
2024-01-15 09:59:30,KF-B101,in_use,32.95,44.8,15.69,0.0,68.27,24.27
2024-01-15 10:00:00,KF-B101,in_use,41.61,47.77,37.49,0.0,67.23,28.48
2024-01-15 10:00:30,KF-B101,in_use,36.29,46.38,,0.0,67.56,26.9
2024-01-15 10:01:00,KF-B101,in_use,37.82,45.31,28.75,0.0,70.73,24.98
2024-01-15 10:01:30,KF-B101,in_use,25.09,44.38,27.15,0.0,70.21,28.34
2024-01-15 10:02:00,KF-B101,in_use,25.45,46.76,32.72,0.0,73.33,30.49
2024-01-15 10:02:30,KF-B101,in_use,29.09,,31.95,0.0,69.8,27.24
2024-01-15 10:03:00,KF-B101,in_use,30.68,44.73,28.43,0.0,66.41,25.66
2024-01-15 10:03:30,KF-B101,in_use,33.57,46.2,30.19,0.0,71.12,28.04
2024-01-15 10:04:00,KF-B101,in_use,37.59,,30.16,0.0,67.67,29.33
2024-01-15 10:04:30,KF-B101,in_use,30.79,43.78,24.21,0.0,61.91,32.93
2024-01-15 10:05:00,KF-B101,in_use,41.18,45.04,20.19,0.0,70.01,23.08
2024-01-15 10:05:30,KF-B101,in_use,34.17,47.18,32.49,0.0,65.22,28.06
2024-01-15 10:06:00,KF-B101,in_use,49.4,,23.24,0.0,70.78,22.99
2024-01-15 10:06:30,KF-B101,in_use,14.29,47.12,27.7,0.0,68.87,28.03
2024-01-15 10:07:00,KF-B101,in_use,29.23,46.14,31.27,0.0,69.15,26.22
2024-01-15 10:07:30,KF-B101,in_use,15.28,46.92,26.73,0.0,69.36,26.91
2024-01-15 10:08:00,KF-B101,in_use,40.14,45.87,26.4,0.0,65.36,24.24
2024-01-15 10:08:30,KF-B101,in_use,39.37,46.22,39.24,0.0,73.69,22.27
2024-01-15 10:09:00,KF-B101,in_use,35.02,,33.03,0.0,72.92,25.45
2024-01-15 10:09:30,KF-B101,in_use,37.4,45.3,37.66,0.0,65.25,28.32
2024-01-15 10:10:00,KF-B101,in_use,40.77,47.81,24.99,0.0,64.82,25.36
2024-01-15 10:10:30,KF-B101,in_use,39.13,,23.57,0.0,67.55,25.33
2024-01-15 10:11:00,KF-B101,in_use,35.75,48.15,,0.0,65.23,29.12
2024-01-15 10:11:30,KF-B101,in_use,13.22,44.86,31.51,0.0,65.78,28.95
2024-01-15 10:12:00,KF-B101,in_use,35.93,45.91,19.72,0.0,69.79,29.14
2024-01-15 10:12:30,KF-B101,in_use,24.48,44.5,32.29,0.0,67.61,30.21
2024-01-15 10:13:00,KF-B101,in_use,23.14,47.7,,0.0,64.01,25.4
2024-01-15 10:13:30,KF-B101,in_use,33.92,45.01,28.05,0.0,68.75,27.71
2024-01-15 10:14:00,KF-B101,in_use,39.74,47.14,28.07,0.0,66.62,29.52
2024-01-15 10:14:30,KF-B101,in_use,31.12,49.0,33.73,0.0,70.61,25.23
2024-01-15 10:15:00,KF-B101,in_use,38.66,45.46,,0.0,70.74,29.11
2024-01-15 10:15:30,KF-B101,in_use,21.62,44.21,33.43,0.0,66.67,28.75
2024-01-15 10:16:00,KF-B101,in_use,31.7,46.89,23.04,0.0,62.88,28.22
2024-01-15 10:16:30,KF-B101,in_use,30.64,46.88,40.83,0.0,64.04,26.4
2024-01-15 10:17:00,KF-B101,in_use,34.33,48.28,,0.0,65.05,29.53
2024-01-15 10:17:30,KF-B101,in_use,39.2,48.76,33.8,0.0,64.12,28.49
2024-01-15 10:18:00,KF-B101,in_use,31.32,44.86,29.01,0.0,71.6,30.04
2024-01-15 10:18:30,KF-B101,in_use,29.06,46.19,32.72,0.0,63.25,27.56
2024-01-15 10:19:00,KF-B101,in_use,26.66,48.08,26.44,0.0,70.58,26.69
2024-01-15 10:19:30,KF-B101,in_use,39.48,48.54,35.6,0.0,69.88,
2024-01-15 10:20:00,KF-B101,in_use,47.82,45.59,30.93,0.0,71.68,24.67
2024-01-15 10:20:30,KF-B101,in_use,25.99,46.49,,0.0,,26.01
2024-01-15 10:21:00,KF-B101,in_use,34.88,47.79,27.21,0.0,62.63,27.51
2024-01-15 10:21:30,KF-B101,in_use,28.5,43.71,33.22,0.0,73.06,27.2
2024-01-15 10:22:00,KF-B101,in_use,36.75,46.53,32.5,0.0,69.17,26.01
2024-01-15 10:22:30,KF-B101,in_use,37.47,48.5,27.3,0.0,70.5,28.22
2024-01-15 10:23:00,KF-B101,in_use,32.98,42.1,37.51,0.0,68.92,24.79
2024-01-15 10:23:30,KF-B101,in_use,33.57,46.4,30.73,0.0,72.72,27.42
2024-01-15 10:24:00,KF-B101,in_use,47.51,47.32,24.72,0.0,63.7,29.15
2024-01-15 10:24:30,KF-B101,in_use,43.55,46.89,19.87,0.0,71.67,23.49
2024-01-15 10:25:00,KF-B101,in_use,23.72,44.37,24.05,0.0,71.67,29.0
2024-01-15 10:25:30,KF-B101,in_use,40.42,,28.15,0.0,,27.49
2024-01-15 10:26:00,KF-B101,in_use,,45.47,25.34,,67.14,26.93
2024-01-15 10:26:30,KF-B101,in_use,28.17,44.38,27.46,0.0,71.1,27.84
2024-01-15 10:27:00,KF-B101,in_use,44.97,45.29,,0.0,61.91,27.06
2024-01-15 10:27:30,KF-B101,in_use,23.04,46.8,32.56,0.0,72.25,25.29
2024-01-15 10:28:00,KF-B101,in_use,45.49,46.91,29.75,0.0,71.78,25.24
2024-01-15 10:28:30,KF-B101,in_use,26.44,45.58,34.1,0.0,,26.25
2024-01-15 10:29:00,KF-B101,in_use,39.12,45.52,33.19,0.0,67.22,30.84
2024-01-15 10:29:30,KF-B101,in_use,31.3,48.14,20.48,0.0,68.01,29.56
2024-01-15 10:30:00,KF-B101,in_use,28.19,47.39,27.63,0.0,69.41,27.63
2024-01-15 10:30:30,KF-B101,in_use,33.07,46.53,38.93,0.0,69.28,26.46
2024-01-15 10:31:00,KF-B101,in_use,40.01,44.44,22.19,0.0,62.85,26.23
2024-01-15 10:31:30,KF-B101,in_use,23.16,45.92,27.46,0.0,69.22,28.97
2024-01-15 10:32:00,KF-B101,in_use,34.4,44.74,29.17,0.0,69.92,23.32
2024-01-15 10:32:30,KF-B101,in_use,29.13,47.41,,0.0,69.03,
2024-01-15 10:33:00,KF-B101,in_use,36.04,45.96,31.61,,67.71,28.07
2024-01-15 10:33:30,KF-B101,in_use,36.43,,33.28,0.0,69.04,26.78
2024-01-15 10:34:00,KF-B101,in_use,35.24,44.72,34.52,0.0,69.11,25.72
2024-01-15 10:34:30,KF-B101,in_use,48.02,44.17,30.16,0.0,65.54,27.0
2024-01-15 10:35:00,KF-B101,in_use,44.64,48.82,39.43,0.0,71.81,
2024-01-15 10:35:30,KF-B101,in_use,31.28,46.49,22.23,0.0,65.94,25.05
2024-01-15 10:36:00,KF-B101,in_use,35.24,44.2,23.11,,63.21,28.67
2024-01-15 10:36:30,KF-B101,in_use,33.63,45.62,33.2,0.0,67.5,27.73
2024-01-15 10:37:00,KF-B101,in_use,,43.8,27.1,0.0,69.74,26.42
2024-01-15 10:37:30,KF-B101,in_use,35.34,44.75,30.03,0.0,60.77,27.52
2024-01-15 10:38:00,KF-B101,in_use,20.3,48.19,27.24,0.0,65.31,27.87
2024-01-15 10:38:30,KF-B101,in_use,16.21,,25.54,0.0,69.48,25.68
2024-01-15 10:39:00,KF-B101,in_use,31.65,46.42,14.09,0.0,69.5,28.22
2024-01-15 10:39:30,KF-B101,in_use,36.79,,26.65,0.0,71.64,25.87
2024-01-15 10:40:00,KF-B101,in_use,24.74,44.75,26.66,0.0,68.71,29.12
2024-01-15 10:40:30,KF-B101,in_use,44.58,43.01,32.19,0.0,68.19,26.93
2024-01-15 10:41:00,KF-B101,in_use,40.55,48.1,22.78,0.0,66.08,24.48
2024-01-15 10:41:30,KF-B101,in_use,27.99,46.43,26.88,0.0,69.19,22.6
2024-01-15 10:42:00,KF-B101,in_use,31.51,46.99,32.55,0.0,68.04,29.84
2024-01-15 10:42:30,KF-B101,in_use,51.66,47.45,24.09,0.0,66.56,25.48
2024-01-15 10:43:00,KF-B101,in_use,29.79,47.14,20.09,0.0,66.81,24.32
2024-01-15 10:43:30,KF-B101,in_use,38.75,48.73,27.52,0.0,65.7,28.08
2024-01-15 10:44:00,KF-B101,in_use,42.65,45.92,30.7,0.0,64.0,
2024-01-15 10:44:30,KF-B101,in_use,40.51,,24.03,0.0,69.23,22.74
2024-01-15 10:45:00,KF-B101,in_use,42.3,,23.82,0.0,65.02,25.15
2024-01-15 10:45:30,KF-B101,in_use,30.81,45.24,35.44,0.0,71.09,26.61
2024-01-15 10:46:00,KF-B101,in_use,45.72,45.87,34.87,0.0,70.46,25.62
2024-01-15 10:46:30,KF-B101,in_use,35.51,44.9,38.49,0.0,66.72,29.23
2024-01-15 10:47:00,KF-B101,in_use,52.17,46.83,31.41,0.0,69.51,28.73
2024-01-15 10:47:30,KF-B101,in_use,27.44,45.56,9.37,0.0,70.17,28.14
2024-01-15 10:48:00,KF-B101,in_use,32.94,46.57,20.8,0.0,68.88,24.6
2024-01-15 10:48:30,KF-B101,in_use,34.2,,18.9,0.0,69.4,29.56
2024-01-15 10:49:00,KF-B101,in_use,22.24,44.76,28.9,0.0,64.47,27.56
2024-01-15 10:49:30,KF-B101,in_use,32.13,48.39,34.07,0.0,69.28,29.98
2024-01-15 10:50:00,KF-B101,in_use,31.15,47.94,27.99,0.0,68.92,24.52
2024-01-15 10:50:30,KF-B101,in_use,34.59,45.96,31.57,0.0,67.77,28.73
2024-01-15 10:51:00,KF-B101,in_use,39.94,44.83,29.29,0.0,69.46,25.95
2024-01-15 10:51:30,KF-B101,in_use,40.02,45.23,28.53,,66.89,24.89
2024-01-15 10:52:00,KF-B101,in_use,56.23,45.39,33.51,0.0,67.05,25.6
2024-01-15 10:52:30,KF-B101,in_use,23.55,48.8,25.68,0.0,66.11,27.64
2024-01-15 10:53:00,KF-B101,in_use,19.89,47.42,22.64,0.0,66.69,25.0
2024-01-15 10:53:30,KF-B101,in_use,31.45,46.0,28.0,0.0,63.15,28.76
2024-01-15 10:54:00,KF-B101,in_use,51.14,,29.6,0.0,63.46,26.79
2024-01-15 10:54:30,KF-B101,in_use,28.15,45.19,23.45,0.0,73.26,
2024-01-15 10:55:00,KF-B101,in_use,24.26,44.93,28.76,,67.49,28.27
2024-01-15 10:55:30,KF-B101,in_use,36.1,47.38,29.44,0.0,62.44,29.95
2024-01-15 10:56:00,KF-B101,in_use,34.34,44.44,22.43,0.0,65.4,29.64
2024-01-15 10:56:30,KF-B101,in_use,27.23,48.58,17.03,0.0,65.61,28.58
2024-01-15 10:57:00,KF-B101,in_use,41.6,44.39,29.73,0.0,70.25,27.72
2024-01-15 10:57:30,KF-B101,in_use,46.43,45.77,26.08,0.0,,29.14
2024-01-15 10:58:00,KF-B101,in_use,35.9,48.69,32.02,0.0,64.79,24.89
2024-01-15 10:58:30,KF-B101,in_use,,50.88,,0.0,68.06,24.0
2024-01-15 10:59:00,KF-B101,in_use,45.88,46.89,33.55,0.0,65.09,29.81
2024-01-15 10:59:30,KF-B101,in_use,32.71,45.78,18.7,0.0,71.17,24.98
2024-01-15 11:00:00,KF-B101,charging,0.0,51.0,-14.3,0.0,67.63,27.41
2024-01-15 11:00:30,KF-B101,charging,0.0,51.46,,,70.27,26.27
2024-01-15 11:01:00,KF-B101,charging,0.0,51.02,-13.72,0.0,67.9,27.4
2024-01-15 11:01:30,KF-B101,charging,0.0,50.4,-11.89,0.0,68.07,27.08
2024-01-15 11:02:00,KF-B101,charging,0.0,51.05,-18.07,0.0,68.65,27.48
2024-01-15 11:02:30,KF-B101,charging,0.0,50.92,-16.62,0.0,64.97,29.98
2024-01-15 11:03:00,KF-B101,charging,0.0,51.38,-13.62,0.0,66.18,31.14
2024-01-15 11:03:30,KF-B101,charging,0.0,51.0,-16.95,,65.61,29.39
2024-01-15 11:04:00,KF-B101,charging,0.0,,-17.74,0.0,68.1,24.43
2024-01-15 11:04:30,KF-B101,charging,0.0,51.32,-14.73,0.0,67.1,
2024-01-15 11:05:00,KF-B101,charging,0.0,50.91,-16.73,0.0,64.27,27.3
2024-01-15 11:05:30,KF-B101,charging,0.0,51.18,-14.38,0.0,68.45,26.77
2024-01-15 11:06:00,KF-B101,charging,0.0,50.9,-14.68,0.0,70.45,25.38
2024-01-15 11:06:30,KF-B101,charging,0.0,50.81,-14.27,0.0,66.59,25.7
2024-01-15 11:07:00,KF-B101,charging,0.0,51.24,,0.0,63.85,23.14
2024-01-15 11:07:30,KF-B101,charging,0.0,50.89,-16.02,0.0,70.62,27.48
2024-01-15 11:08:00,KF-B101,charging,0.0,50.89,-15.41,0.0,70.78,24.22
2024-01-15 11:08:30,KF-B101,charging,0.0,51.02,-16.72,0.0,68.07,30.24
2024-01-15 11:09:00,KF-B101,charging,0.0,51.31,-15.5,0.0,68.23,28.78
2024-01-15 11:09:30,KF-B101,charging,,51.01,-16.49,0.0,65.84,27.28
2024-01-15 11:10:00,KF-B101,charging,0.0,50.5,-15.18,0.0,72.36,26.99
2024-01-15 11:10:30,KF-B101,charging,,51.42,-16.85,0.0,71.23,23.99
2024-01-15 11:11:00,KF-B101,charging,0.0,,,0.0,64.7,28.67
2024-01-15 11:11:30,KF-B101,charging,0.0,51.02,-16.58,0.0,69.15,25.18
2024-01-15 11:12:00,KF-B101,charging,0.0,51.33,-11.06,0.0,73.84,28.67
2024-01-15 11:12:30,KF-B101,charging,0.0,51.54,-14.27,0.0,68.13,26.87
2024-01-15 11:13:00,KF-B101,charging,0.0,51.08,-16.27,0.0,68.44,27.05
2024-01-15 11:13:30,KF-B101,charging,0.0,51.34,-12.04,0.0,71.18,24.4
2024-01-15 11:14:00,KF-B101,charging,0.0,51.14,-11.66,0.0,68.46,28.14
2024-01-15 11:14:30,KF-B101,charging,0.0,,-15.85,0.0,61.68,26.91
2024-01-15 11:15:00,KF-B101,charging,0.0,51.58,-15.16,0.0,68.14,32.02
2024-01-15 11:15:30,KF-B101,charging,0.0,50.68,-14.67,0.0,67.9,25.73
2024-01-15 11:16:00,KF-B101,charging,0.0,51.02,-12.31,,66.91,25.66
2024-01-15 11:16:30,KF-B101,charging,0.0,51.29,-17.46,0.0,67.57,24.31
2024-01-15 11:17:00,KF-B101,charging,0.0,51.6,-15.09,0.0,64.51,24.81
2024-01-15 11:17:30,KF-B101,charging,0.0,50.83,-17.48,0.0,70.65,26.79
2024-01-15 11:18:00,KF-B101,charging,0.0,50.69,-11.83,0.0,71.97,24.08
2024-01-15 11:18:30,KF-B101,charging,0.0,51.26,-17.17,,68.05,26.87
2024-01-15 11:19:00,KF-B101,charging,0.0,50.53,-18.69,0.0,68.55,26.32
2024-01-15 11:19:30,KF-B101,charging,0.0,50.82,-13.28,0.0,69.16,28.54
2024-01-15 11:20:00,KF-B101,charging,0.0,51.35,-12.38,0.0,63.64,29.19
2024-01-15 11:20:30,KF-B101,charging,0.0,50.9,-15.94,0.0,68.57,27.6
2024-01-15 11:21:00,KF-B101,charging,0.0,51.13,-17.39,0.0,67.54,26.46
2024-01-15 11:21:30,KF-B101,charging,0.0,50.75,-14.98,0.0,72.66,28.22
2024-01-15 11:22:00,KF-B101,charging,0.0,50.58,-15.11,0.0,65.85,27.26
2024-01-15 11:22:30,KF-B101,charging,0.0,51.09,-9.65,0.0,63.39,23.41
2024-01-15 11:23:00,KF-B101,charging,0.0,50.73,-13.31,0.0,65.71,26.31
2024-01-15 11:23:30,KF-B101,charging,0.0,51.51,-15.81,0.0,65.81,28.22
2024-01-15 11:24:00,KF-B101,charging,0.0,51.43,-15.14,0.0,65.55,23.23
2024-01-15 11:24:30,KF-B101,charging,0.0,,-14.48,0.0,71.44,25.63
2024-01-15 11:25:00,KF-B101,charging,0.0,51.26,-16.8,0.0,76.66,
2024-01-15 11:25:30,KF-B101,charging,0.0,50.74,-12.73,0.0,67.24,30.96
2024-01-15 11:26:00,KF-B101,charging,,51.43,-14.46,0.0,74.58,27.9
2024-01-15 11:26:30,KF-B101,charging,,51.29,-15.88,0.0,,26.78
2024-01-15 11:27:00,KF-B101,charging,0.0,51.24,-19.06,0.0,72.59,27.37
2024-01-15 11:27:30,KF-B101,charging,0.0,51.05,-15.58,,70.15,24.66
2024-01-15 11:28:00,KF-B101,charging,0.0,51.77,-10.48,0.0,71.33,29.12
2024-01-15 11:28:30,KF-B101,charging,0.0,50.82,-15.24,0.0,69.54,29.0
2024-01-15 11:29:00,KF-B101,charging,0.0,50.79,-12.95,0.0,64.73,27.93
2024-01-15 11:29:30,KF-B101,charging,0.0,50.89,-13.4,0.0,64.61,30.1
2024-01-15 11:30:00,KF-B101,not_in_use,0.0,51.09,0.0,0.0,,29.12
2024-01-15 11:30:30,KF-B101,not_in_use,0.0,50.49,0.0,0.0,67.61,30.35
2024-01-15 11:31:00,KF-B101,not_in_use,0.0,51.23,0.0,0.0,63.99,26.88
2024-01-15 11:31:30,KF-B101,not_in_use,0.0,51.21,0.0,0.0,64.47,28.92
2024-01-15 11:32:00,KF-B101,not_in_use,0.0,50.91,0.0,0.0,70.13,29.08
2024-01-15 11:32:30,KF-B101,not_in_use,0.0,51.24,0.0,0.0,69.41,30.5
